PacketLabel,MultipartFilenameStub,NumPackets,MaxPages,Description,From page,To page
875,scan1~2013_06_13_13_44_44,1,106,"Expense claim forms, factures and receipts Sept/Oct 2003",1,106
876,scan1~2013_06_15_11_58_54,1,62,Factures Teletec March 2011,1,62
877,scan1~2013_06_16_10_46_32,1,7,"Factures Yassine Marine Services, January, September 2010",1,7
878,scan4~chequestubs~2013_06_17_18_42_36,1,54,"Cheque stubs Dec 2002, Jan 2003",1,54
879,scan1~2013_06_13_13_03_24,1,51,"Cheques, payment orders, grand livre May-Oct 2003",1,51
880,scan5~evan~2013_06_16_14_26_29,1,10,Factures Tasnime Voyages June-Sept 2011,1,10
881,scan1~2013_06_11_14_24_26,1,11,Factures Sept 2004,1,11
882,scan1~2013_06_06_15_15_08,1,10,Expense claims and factures May June 2004,1,10
883,scan5~evan~2013_06_16_13_07_36,1,8,Factures Hotel Golden Tulip July 2011,1,8
884,scan1~2013_06_11_15_56_20,1,297,"Invoices, Service Orders March/April 2001",1,297
885,scan1~2013_06_06_10_48_02,1,24,"Cheques, payment orders, tax forms, July-Sept 2007",1,24
886,scan1~2013_06_16_11_07_00,1,8,"Feuille de Presence, Oct-Dec 2009, Arabic",1,8
887,scan1~2013_06_12_13_02_08,1,8,"Expense claim form, receipts May 2004",1,8
888,scan1~2013_06_06_17_26_45,1,37,Expense claim form and receipts May-July 2008,1,37
889,scan1~2013_06_15_17_52_31,1,17,Factures Economic Auto May 2008,1,17
890,scan5~evan~2013_06_16_13_28_07,1,22,Factures Hotel Golden Tulip June/July 2010,1,22
891,scan1~2013_06_12_12_10_03,1,4,Factures Dec 2004,1,4
892,scan1~2013_06_09_12_59_44,1,86,"Cheques, tax forms, factures, payment orders May 2010",1,86
893,scan5~evan~2013_06_16_12_29_38,1,4,Tax forms June 2009,1,4
894,scan1~2013_06_12_16_33_24,1,17,"Personnel time sheets, expense claim forms 2011",1,17
895,scan1~2013_06_15_12_10_34,1,12,Factures Teletec Dec 2010,1,12
896,scan1~2013_06_16_16_49_18,1,23,"Receipts, bank statements April 2007",1,23
897,scan5~evan~2013_06_16_13_44_46,1,5,Factures Hotel SFAX Centre Jan 2010,1,5
898,scan5~evan~2013_06_16_11_13_37,1,8,Tax forms April-June 2011,1,8
899,scan1~2013_06_15_18_02_26,1,15,Factures Economic Auto Apr/May 2008,1,15
900,scan1~2013_06_20_18_05_38,1,98,"Invoices, shipping docs and comms Feb-Nov 2010",1,98
901,scan1~2013_06_09_11_16_49,1,72,"Factures, cheques, cheque stubs Dec 2009-Feb 2010",1,72
902,scan1~2013_06_16_12_47_02,1,87,"Factures, bons de livraison and commande, Bureau Plus Jan-Apr 2011",1,87
903,scan1~2013_06_16_11_18_31,1,14,"Arabic Docs, tax forms, 2008/9",1,14
904,scan1~2013_06_15_12_13_12,1,52,Factures Teletec Dec 2010,1,52
905,scan1~2013_06_06_19_07_05,1,52,Expense claim forms and receipts Aug/Sept 2008,1,52
906,scan5~evan~2013_06_16_11_43_53,1,5,Faxes Thyna Petroleum Services March/April 2004,1,5
907,scan1~2013_06_09_11_08_52,1,43,"Factures, cheques, payment orders, expense claims, feb-march 2010",1,43
908,scan1~2013_06_16_12_06_04,1,8,Fiche de program CNFCPP Apr 2009,1,8
909,scan2~2013_06_21_16_20_46,1,57,"Invoices, purchase orders, shipping docs, goods reception 2011 and 2012",1,57
910,scan5~evan~2013_06_16_14_18_57,1,32,Receipts Residence Enhakla July 2010,1,32
911,scan5~evan~2013_06_15_18_53_15,1,271,"Factures, shipping docs, quittance, customs forms Feb-Oct 2006",1,271
912,scan5~evan~2013_06_16_13_14_24,1,10,Factures Hotel Golden Tulip Feb 2011,1,10
913,scan1~2013_06_12_16_48_03,1,16,Expense claim forms and time sheets 2011,1,16
914,scan1~2013_06_06_15_10_02,1,39,Expense claim forms and receipts May June 2008,1,39
915,scan1~2013_06_16_10_49_15,1,4,"Facures OGIM Sept, Nov 2011",1,4
916,scan1~2013_06_20_17_09_03,1,187,"Invoices, shipping docs June-November 2009",1,187
917,scan1~2013_06_12_14_57_29,1,37,"Eni Tunisia contract docs 2009, 2010",1,37
918,scan5~2013_06_18_10_47_14,1,197,Releves du Compte 2009-2011,1,197
919,scan1~2013_06_16_11_15_18,1,15,"Formations MSA, CVs, conference docs 2008-9",1,15
920,scan1~2013_06_06_12_27_32,1,8,Factures June 2008,1,8
921,scan1~2013_06_09_12_46_16,1,23,Cheque stubs May 2010,1,23
922,scan1~2013_06_06_10_25_42,1,42,"Cheques, factures, payment orders Sept 2007",1,42
923,scan1~2013_06_06_11_45_17,1,17,"Cheques, factures, payment orders May 2007",1,17
924,scan2~2013_06_21_16_33_49,1,28,"Invoices, purchase orders, shipping docs, goods reception 2011 and 2012",1,28
925,scan1~evan~2013_06_14_16_54_59,1,27,"Ministry of Finance docs 2001, Arabic",1,27
926,scan4~chequestubs~2013_06_17_18_11_23,1,52,Cheque stubs Aug 2003,1,52
927,scan5~evan~2013_06_16_15_30_54,1,4,Factures Hotel Golden Tulip Apr 2010,1,4
928,scan4~chequestubs~2013_06_17_15_20_27,1,102,Cheque stubs April/May 2011,1,102
929,scan1~2013_06_12_13_04_00,1,37,Factures May 2004,1,37
930,scan1~2013_06_09_18_34_59,1,12,"Grand livre, bank statements June 2005",1,12
931,scan1~2013_06_15_17_00_12,1,10,Factures Economic Auto Feb 2009,1,10
932,scan1~2013_06_14_12_50_29,1,17,"Cheques, Factures, arabic Oct 2011",1,17
933,scan1~evan~2013_06_14_17_30_00,1,106,"Grand livre exerpts, fiches de paie, arabic docs 2007-2012",1,106
934,scan1~2013_06_20_17_25_24,1,598,"Factures, shipping docs and comms Feb-Sept 2010",1,598
935,scan1~2013_06_07_15_48_44,1,191,Invoices May-Aug 2008,1,191
936,scan1~2013_06_12_12_07_16,1,8,Gas Receipts Dec 2004,1,8
937,scan1~2013_06_13_14_22_43,1,100,Expense claim forms and receipts June-Sept 2003,1,100
938,scan5~evan~2013_06_16_11_20_40,1,7,Tax forms Aug 2011,1,7
939,scan1~2013_06_15_17_12_35,1,55,Factures Economic Auto Aug 2009,1,55
940,scan1~2013_06_15_12_43_39,1,11,Factures Teletec Aug 2009,1,11
941,scan1~2013_06_12_12_18_25,1,4,Factures Jan 2004,1,4
942,scan5~evan~2013_06_16_14_22_41,1,26,Factures July 2010,1,26
943,scan1~2013_06_06_16_41_04,1,17,"Expense claim form, receipts and time sheet May 2008",1,17
944,scan1~2013_06_12_10_03_06,1,33,"Grand livre Jan 2010, salary docs, arabic ",1,33
945,scan1~2013_06_15_13_07_25,1,38,Factures Teletec 2009-10,1,38
946,scan1~2013_06_14_14_09_29,1,52,"Cheques, factures, virements, tax forms Jan-March 2011",1,52
947,scan1~2013_06_06_11_07_51,1,11,"Expense claim form, receipts, tax forms June 2007",1,11
948,scan1~2013_06_15_15_51_27,1,15,Factures Economic Auto Dec 2010,1,15
949,scan1~2013_06_06_14_55_50,1,18,Factures June 2008,1,18
950,scan1~2013_06_06_16_02_24,1,40,Expense claim form and receipts May 2008,1,40
951,scan1~2013_06_09_17_13_02,1,326,Factures Tunisiana Telecom Apr-July 2006,1,326
952,scan1~2013_06_12_15_11_53,1,44,Tax documents 2002,1,44
953,scan1~2013_06_06_15_19_14,1,49,Expense claim forms and receipts May June 2008,1,49
954,scan1~2013_06_15_19_09_13,1,6,Factures Oct 2009,1,6
955,scan1~2013_06_21_15_43_53,1,565,Purchase orders and shipping docs 2012,1,565
956,scan1~2013_06_06_02_48_06,1,14,Payment orders Oct 2007,1,14
957,scan1~2013_06_13_11_42_22,1,39,Factures/Receipts March-May 2003,1,39
958,scan1~2013_06_14_13_22_21,1,44,"Expense claims, time sheets and receipts 2010",1,44
959,scan1~2013_06_06_16_05_13,1,33,Expense claim form and receipts May 2008,1,33
960,scan1~2013_06_12_17_16_45,1,38,"Expense claim form, time sheets and receipts 2011",1,38
961,scan1~2013_06_16_18_15_26,1,104,"Purchase orders, shipping docs and comms Sept-Dec 2006",1,104
962,scan1~2013_06_09_17_50_19,1,382,"Invoices, March-Nov 2006",1,382
963,scan1~2013_06_12_15_18_58,1,52,Tax documents 2002,1,52
964,scan1~2013_06_06_17_00_33,1,13,Expense claim form and receipts June 2008,1,13
965,scan1~2013_06_15_11_35_02,1,3,"Grand livre, tax form Apr 2011",1,3
966,scan4~chequestubs~2013_06_17_17_56_07,1,54,Cheque stubs Aug 2002,1,54
967,scan1~2013_06_13_16_09_47,1,12,"Expense claim forms, payment orders and receipts May 2003",1,12
968,scan1~2013_06_15_11_40_01,1,25,Factures Teletec Sept 2011,1,25
969,scan1~2013_06_20_18_46_23,1,461,"Purchase orders, shipping docs Nov 2010-Aug 2011",1,461
970,scan5~evan~2013_06_16_11_41_53,1,7,Arabic docs 2009,1,7
971,scan5~evan~2013_06_16_13_10_17,1,17,Factures Hotel Golden Tulip May 2011,1,17
972,scan1~2013_06_12_12_49_45,1,3,Factures Apr 2004,1,3
973,scan2~2013_06_21_16_43_25,1,19,"Purchase orders, shipping docs, goods reception Feb March 2012",1,19
974,scan5~evan~2013_06_15_18_45_00,1,123,"Factures, shipping docs, custom forms 2006",1,123
975,scan1~2013_06_08_18_21_09,1,94,"Cheques, factures, tax forms, payment orders Jan-March 2010",1,94
976,scan1~2013_06_15_17_41_00,1,16,Factures Economic Auto May-June 2008,1,16
977,scan1~2013_06_15_13_21_12,1,9,Bons de Commande Economic Auto Sept 2011,1,9
978,scan1~2013_06_14_13_24_02,1,48,"Personnel time sheets, factures 2010",1,48
979,scan5~evan~2013_06_16_12_43_27,1,14,Tax forms March-May 2010,1,14
980,scan5~evan~2013_06_16_13_42_11,1,7,Factures Hotel Golden Tulip March 2010,1,7
981,scan5~evan~2013_06_16_13_51_13,1,9,Factures Hotel SFAX Centre Jan 2010,1,9
982,scan1~2013_06_14_12_54_11,1,98,"Expense claims, factures, payment orders, grand livre Sept 2011",1,98
983,scan5~evan~2013_06_16_13_45_29,1,3,Factures Hotel SFAX Centre Jan 2010,1,3
984,scan1~2013_06_15_18_49_19,1,164,Factures Aug-Nov 2009,1,164
985,scan5~evan~2013_06_16_15_34_41,1,4,Factures Hotel Golden Tulip Feb 2011,1,4
986,scan1~2013_06_12_17_58_58,1,206,Factures October-Dec 2009,1,206
987,scan1~2013_06_12_17_14_51,1,25,"Expense claim forms, personnel time sheets, receipts Jan-Aug 2011",1,25
988,scan1~2013_06_12_09_53_10,1,33,"Fiches de Paie, Grand Livre Sept 2010",1,33
989,scan1~2013_06_16_18_48_47,1,65,"Purchase Orders, May-Nov 2005",1,65
990,scan1~2013_06_06_11_16_19,1,17,"Cheques, Grand livre, payment orders, tax forms, June 2007",1,17
991,scan1~2013_06_15_12_42_54,1,4,Factures Teletec July 2009,1,4
992,scan4~chequestubs~2013_06_17_17_52_26,1,57,Cheque stubs Aug 2002,1,57
993,scan1~2013_06_12_10_30_46,1,36,Declaration CNSS 2008/2009,1,36
994,scan1~2013_06_12_17_20_32,1,12,Payment orders Aug 2011,1,12
995,scan1~2013_06_16_18_30_31,1,98,"Purchase orders, quotes, purchasing correspondence, shipping docs  March to November 2006",1,98
996,scan1~2013_06_15_13_12_41,1,11,"Factures Teltec Apr and Sept 2010, Service orders receipts Sept 2010",1,11
997,scan1~2013_06_12_12_56_44,1,4,Expense claim forms Apr-June 2004,1,4
998,scan5~evan~2013_06_16_11_01_16,1,7,Grand livre partiel Jan-Sept 2009,1,7
999,scan4~chequestubs~2013_06_17_15_08_46,1,102,Cheque stubs June 2011,1,102
1000,scan1~2013_06_12_09_58_43,1,14,Fiches de Paie Aug 2010,1,14
1001,scan1~2013_06_11_12_51_48,1,163,"Tax forms, grand livre, virements, avis de debis, salary related 2004, cheques May 2004, auditing docs 2004, arabic docs",1,163
1002,scan1~evan~2013_06_14_17_15_54,1,27,Contractual docs Pioneer Natural Resources Oct 2009,1,27
1003,scan1~2013_06_12_10_27_16,1,14,"Quittance, grand livre, tax forms, arabic financial docs June-Dec 2009",1,14
1004,scan1~2013_06_16_12_03_22,1,11,"Programme docs, fiche de presence, arabic Nov 2009",1,11
1005,scan1~2013_06_06_17_43_34,1,59,Expense claim form and receipts July 2008,1,59
1006,scan1~2013_06_12_11_44_46,1,59,"Arabic Financial docs, Grand livre, fiches de paie Feb 2009",1,59
1007,scan1~2013_06_13_11_29_19,1,16,Factures/Receipts Feb 2003,1,16
1008,scan1~2013_06_12_12_54_53,1,8,Factures Mecanic May 2004,1,8
1009,scan1~2013_06_07_15_57_17,1,192,"Invoices, Jan-Apr 2008",1,192
1010,scan1~2013_06_13_15_55_20,1,33,"Expense claim form, receipts and payment orders May/June 2003",1,33
1011,scan1~2013_06_12_09_45_59,1,23,"Journal de paie, Arabic docs April 2010",1,23
1012,scan1~2013_06_15_12_31_11,1,138,Factures Teletec Apr-June 2010,1,138
1013,scan1~2013_06_20_19_33_53,1,43,Shipping docs and related communications Nov 2010-Jan 2013,1,43
1014,scan1~2013_06_06_12_47_33,1,15,Expense claim form and receipts June 2008,1,15
1015,scan1~2013_06_11_14_25_20,1,97,"Purchase orders and shipping docs, Dec 2000-May 2001",1,97
1016,scan1~2013_06_06_10_57_59,1,15,"Expense claim, receipts, time sheets, cheques, virements, tax forms May/June 2007",1,15
1017,scan5~evan~2013_06_16_11_35_09,1,5,Tax forms May-Oct 2005,1,5
1018,scan1~2013_06_15_13_18_34,1,10,Factures Economic Auto Sept 2011,1,10
1019,scan5~evan~2013_06_16_12_26_00,1,7,Tax forms April 2009,1,7
1020,scan1~2013_06_12_12_32_15,1,4,Factures GPPS Jan 2004,1,4
1021,scan1~2013_06_12_17_23_51,1,11,Expense claims and time sheets May-Aug 2011,1,11
1022,scan5~evan~2013_06_15_18_26_12,1,149,"Factures, customs and tax docs, shipping docs Feb-May 2006",1,149
1023,scan5~evan~2013_06_16_11_15_36,1,20,"Tax forms, bank statements May/June 2011",1,20
1024,scan1~2013_06_15_12_18_01,1,35,Factures Teletec Nov/Dec 2010,1,35
1025,scan1~2013_06_15_16_25_15,1,18,"Factures, Bons de livraison/commandes Economic Auto June 2010",1,18
1026,scan1~evan~2013_06_14_16_39_00,1,354,"HR/Employee related docs, passports, work contracts, Arabic docs",1,354
1027,scan1~2013_06_12_12_31_44,1,4,Expense claim forms Jan 2003,1,4
1028,scan1~2013_06_13_16_03_36,1,6,Factures Apr/May 2003,1,6
1029,scan1~2013_06_13_10_47_51,1,38,Expense claim forms and factures June-Aug 2003,1,38
1030,scan4~chequestubs~2013_06_17_17_50_35,1,53,Cheque stubs Feb 2003,1,53
1031,scan1~2013_06_15_13_10_41,1,12,"Factures Teletec May 2010, Oct 2009",1,12
1032,scan1~2013_06_13_11_27_14,1,42,Expense claim forms and factures Nov 2003,1,42
1033,scan1~2013_06_15_12_49_10,1,5,Teletec invoices - January to November 2008,1,5
1034,scan4~chequestubs~2013_06_17_18_18_55,1,8,Cheques - May 2004,1,8
1035,scan1~2013_06_09_10_00_22,1,48,Cheque stubs Jan/Feb 2010,1,48
1036,scan1~2013_06_13_10_52_05,1,59,Factures/receipts June/July 2003,1,59
1037,scan1~2013_06_16_18_00_34,1,146,"Purchase orders, shipping docs and comms Sept/Oct 2007",1,146
1038,scan1~2013_06_06_10_14_56,1,22,"Cheques, factures Sept/Oct 2007",1,22
1039,scan1~2013_06_16_18_52_23,1,172,"Purchase orders, shipping docs, quotes and comms Jan-Sept 2005",1,172
1040,scan1~2013_06_08_17_10_39,1,99,Factures Telecom Tunisiana Aug 2007-Jan 2008,1,99
1041,scan1~2013_06_15_18_22_57,1,38,Factures Economic Auto Jan 2008,1,38
1042,scan1~2013_06_15_11_39_07,1,9,Teletec - daily catering attachments - September 2011,1,9
1043,scan1~2013_06_15_11_37_25,1,7,"Employee expense invoices, catering - September to October 2011",1,7
1044,scan1~2013_06_13_16_40_57,1,14,Factures Jan 2003,1,14
1045,scan5~evan~2013_06_16_15_33_00,1,7,Golden Tulip invoices - May 2010,1,7
1046,scan1~2013_06_15_12_27_12,1,42,Factures Teltec July/Aug 2010,1,42
1047,scan5~evan~2013_06_16_12_42_01,1,4,Income tax and deductions documents and bank transfer for Thyna Petroleum Services - April to July 2010,1,4
1048,scan1~2013_06_12_16_50_37,1,21,Personnell time sheets 2011,1,21
1049,scan2~2013_06_21_15_49_31,1,51,"Purchase orders, quotes, shipping docs Feb-July 2012",1,51
1050,scan1~2013_06_12_15_07_35,1,69,Bulletin Officiel des Douane et Impots 2002,1,69
1051,scan5~evan~2013_06_16_11_39_01,1,23,Tax forms 2002,1,23
1052,scan4~chequestubs~2013_06_17_17_40_26,1,54,Cheque stubs Oct 2002,1,54
1053,scan1~2013_06_15_11_41_50,1,50,Factures Teletec Aug/Sept 2011,1,50
1054,scan1~2013_06_16_18_19_49,1,205,"Purchase orders, shipping docs and comms June-Aug 2006",1,205
1055,scan1~2013_06_07_14_53_22,1,189,Invoices Sept-Dec 2008,1,189
1056,scan4~chequestubs~2013_06_17_19_50_07,1,79,Cheque stubs Jan-Apr 2010,1,79
1057,scan1~2013_06_12_14_55_24,1,22,Eni Tunisia contract docs June 2008,1,22
1058,scan1~2013_06_16_12_10_28,1,33,"Workshop and training docs, March-Sept 2009",1,33
1059,scan4~chequestubs~2013_06_17_17_48_58,1,50,Cheque stubs Oct-Dec 2002,1,50
1060,scan5~evan~2013_06_16_14_06_10,1,34,Restaurant receipts July 2010,1,34
1061,scan1~2013_06_12_15_36_45,1,26,Etats Financiers Arretes Dec 2011,1,26
1062,scan1~2013_06_08_10_46_55,1,193,"Bulletin de paie, quittance, Arabic docs Jan-Apr 2007",1,193
1063,scan1~2013_06_09_12_25_38,1,64,"Cheques, tax forms, payment orders March/April 2010",1,64
1064,scan1~2013_06_14_13_17_40,2,21,Expense claims and related invoices - November 2009 - November 2010,1,9
1065,scan1~2013_06_14_13_17_40,2,21,Employee timesheets - January to December 2010,10,21
1066,scan5~evan~2013_06_16_11_21_16,1,17,Tax forms Aug/Sept 2011,1,17
1067,scan4~chequestubs~2013_06_17_16_15_28,1,48,Cheque stubbs - June to July 2011,1,48
1068,scan1~2013_06_14_13_55_43,2,51,Employee time sheets - February to December 2010,1,14
1069,scan1~2013_06_14_13_55_43,2,51,"Expense claim forms, related invoices payment orders - January to November 2010",15,51
1070,scan1~2013_06_15_17_45_48,1,6,Economic Auto invoices - June 2008,1,6
1071,scan1~evan~cheques~2013_06_17_15_20_27,1,101,Cheque stubbs - April to May 2011,1,101
1072,scan1~2013_06_15_13_20_26,1,3,"Economic Auto, purchase order and invoice - September  2011",1,3
1073,scan5~evan~2013_06_16_12_17_00,1,7,Income tax and deductions documents - October - Decemeber 2009,1,7
1074,scan1~evan~2013_06_14_16_05_10,1,239,"Grand Livre 2010, 2011",1,239
1075,scan1~2013_06_12_17_03_15,1,14,Employee time sheet - January to December 2011,1,14
1076,scan1~2013_06_12_12_37_33,1,17,Expense invoices - March 2004,1,17
1077,scan1~2013_06_08_10_53_25,1,54,"Bulletin de paie, quittance, Arabic docs May 2007",1,54
1078,scan5~evan~2013_06_16_16_13_59,1,14,Factures Hotel Sheraton Jan-March 2010,1,14
1079,scan1~2013_06_06_19_10_06,1,37,Employee expense claims and related invoices - April to September 2008,1,37
1080,scan1~2013_06_06_02_56_40,1,19,Tax related cheques and documents - October 2007,1,6
1081,scan1~2013_06_16_12_33_19,1,74,Invoices for office and staff equipment and delivery notes - January to April 2011,1,74
1082,scan1~2013_06_15_15_53_27,1,4,Economic Auto invoices and purchase order - November 2010,1,4
1083,scan4~chequestubs~2013_06_17_20_04_29,1,46,Cheque stubbs - July 2010,1,46
1084,scan1~2013_06_12_18_06_07,3,18,Equipment invoices - January to December 2009,1,3
1085,scan1~2013_06_12_18_06_07,3,18,Travel expense invoices - March to April 2009,4,6
1086,scan1~2013_06_12_18_06_07,3,18,Clothing and equipment invoices - April to December 2009,7,18
1087,scan1~2013_06_15_11_44_15,1,56,Teletec invoices for expenses - July 2011,1,56
1088,scan5~evan~2013_06_16_15_31_41,1,6,Golden Tulip invoices - May 2010,1,6
1089,scan1~2013_06_12_12_41_13,1,6,Automobile expense receipts - February 2004,1,6
1090,scan4~chequestubs~2013_06_17_17_13_49,1,91,Cheque stubbs - November to December 2011,1,91
1091,scan1~2013_06_06_16_14_47,1,16,Office expense claim forms and related invoices - May 2008,1,16
1092,scan1~2013_06_15_13_26_59,1,12,Economic Auto invoices and orders - June 2011,1,12
1093,scan1~2013_06_15_19_09_50,1,100,Expense invoices - October to November 2009,1,100
1094,scan1~2013_06_06_16_51_57,1,44,Employee expenses and related invoices and accounting - June to July 2008,1,44
1095,scan1~2013_06_15_13_04_31,1,17,Teletec fuel invoices for expenses and employee fuel statistics - April to June 2010,1,17
1096,scan1~2013_06_09_10_56_10,1,48,Cheque stubbs - February 2010,1,48
1097,scan4~chequestubs~2013_06_18_19_58_26,1,192,Cheque stubbs - March to July 2009,1,192
1098,scan1~2013_06_14_13_47_15,1,70,"Employee time sheets, employee expense claims and related invoices  - December 2009 to December 2010",1,70
1099,scan1~2013_06_12_13_08_54,1,5,Employee expense claim forms - May 2004,1,5
1100,scan1~2013_06_11_12_35_03,1,909,"Accounting relating to salaries, taxes and deductions and related payslips - January to December 2004",1,909
1101,scan1~2013_06_15_17_56_44,1,10,Factures Economic Auto May 2008,1,10
1102,scan1~2013_06_15_13_29_33,1,15,Economic Auto invoices and order - May 2011 ,1,15
1103,scan1~2013_06_15_11_48_20,1,38,Teletec daily catering attachments  - June 2011,1,38
1104,scan1~2013_06_15_16_44_03,1,4,"Accounting documents, reconciliation and invoices for Economic Auto - January 2009",1,4
1105,scan1~2013_06_11_09_36_42,1,41,"Employee expenses and related invoices, employee field bonus documentation, employee time sheets - August to September 2005 ",1,41
1106,scan1~2013_06_12_11_22_40,1,54,"Accounting regarding salaries and wages, payslips - March to June 2009",1,54
1107,scan1~2013_06_06_15_39_26,1,13,Expense claims and related invoices - May 2008,1,13
1108,scan1~2013_06_09_10_51_22,1,81,Cheque stubbs (undated and unfilled),1,81
1109,scan1~2013_06_16_17_36_17,1,120,"Shipping and export documents, related invoices and correspondence to Tunisia - January to June 2007",1,120
1110,scan1~2013_06_06_18_50_12,1,43,"Transport expense related invoices and receipts, expense claims - August to September 2008",1,43
1111,scan1~2013_06_13_10_53_05,1,89,Transport related expense receipts  and invoices - June - September 2003,1,89
1112,scan2~2013_06_20_18_01_33,1,45,Purchase orders for equipment parts and related correspondence for Tunisia - December 2009 to January 2010,1,45
1113,scan1~2013_06_09_13_18_51,1,23,"Accounting regarding salaries, advances and deductions - May to June 2010",1,23
1114,scan1~2013_06_06_12_43_14,1,8,"Employee expense documents, receipts and invoices - June 2008",1,8
1115,scan5~evan~2013_06_16_13_58_30,1,4,"Employee expense documents, receipts and invoices - April 2011",1,4
1116,scan1~2013_06_15_16_55_15,1,5,Economic Auto invoices and purchase orders  - January 2009 to May 2009,1,5
1117,scan2~2013_06_20_17_07_12,1,264,"Purchase orders, shipping docs and related communications June-Oct 2009",1,264
1118,scan1~2013_06_12_12_49_09,1,6,Expense claim forms and receipts - April 2004 ,1,6
1119,scan1~2013_06_16_11_56_31,1,3,"Personnel files, training documents and CV - April 2009",1,3
1120,scan5~evan~2013_06_16_11_51_48,3,8,Documents and certificates regarding suspension of VAT - 2000,1,4
1121,scan5~evan~2013_06_16_11_51_48,3,8,Documents and certificates regards suspension of VAT - 2001,5,6
1122,scan5~evan~2013_06_16_11_51_48,3,8,. Documents and certificates regards suspension of VAT - 2004,7,8
1123,scan1~2013_06_15_16_41_00,1,32,Economic Auto invoices and statements - October to Decemeber 2009,1,32
1124,scan1~2013_06_09_09_52_22,3,56,Cheque stubs - 2010,1,26
1125,scan1~2013_06_09_09_52_22,3,56,Cheque stubs - 2009,27,36
1126,scan1~2013_06_09_09_52_22,3,56,Cheque stubs - undated,37,56
1127,scan1~2013_06_12_12_28_33,1,3,Expense claim forms and associated receipts - February 2004,1,3
1128,scan1~2013_06_21_16_19_56,1,61,"Purchase orders, quotes, purchasing correspondence, shopping docs, for equipment to Tunisia - March to December 2011",1,61
1129,scan1~2013_06_15_17_49_55,1,10,Economic Auto invoices and purhcase orders  - May 2008,1,10
1130,scan4~chequestubs~2013_06_17_18_52_39,1,52,Cheque stubs - June to July 2003,1,52
1131,scan1~2013_06_06_11_51_02,1,7,Accounting documents and invoices regarding Industries Nouri Abid - 2007,1,7
1132,scan1~evan~2013_06_14_16_23_48,4,227,Grand livre exerpts 2008-2012,1,23
1133,scan1~evan~2013_06_14_16_23_48,4,227,"Employee ID cards, Grand Livre 2011",24,37
1134,scan1~evan~2013_06_14_16_23_48,4,227,Invoices Eni Tunisia etc Dec 2009- Sept 2011,38,217
1135,scan1~evan~2013_06_14_16_23_48,4,227,Grand livre 2012,218,227
1136,scan1~2013_06_15_16_42_43,1,8,Economic Auto invoices - October to november 2009,1,8
1137,scan1~2013_06_06_16_42_57,1,17,Transport and expense receipts - April to may 2008,1,17
1138,scan1~2013_06_13_16_26_03,1,59,"Expense claim forms, factures and payment orders March/April 2003",1,59
1139,scan1~2013_06_15_13_12_05,2,20,"Teletec invoices, service orders - February to April 2010",1,10
1140,scan1~2013_06_15_13_12_05,2,20,Teletec invoices and transport documents - April to June 2008,11,20
1141,scan1~2013_06_13_12_45_16,2,60,"Documents relating to employee salaries and expenses, cheques, accounting journals, payment orders, expense claims - February to June 2003",1,49
1142,scan1~2013_06_13_12_45_16,2,60,Employee timesheets - April to May 2003,50,60
1143,scan1~2013_06_21_16_17_35,1,8,Export documents and invoices to Romania - July to December 2011,1,8
1144,scan1~2013_06_15_16_53_58,2,7,Economic Auto invoices - May 2009,1,5
1145,scan1~2013_06_15_16_53_58,2,7,Economic Auto invoices - October 2008 ,6,7
1146,scan1~2013_06_21_16_26_10,1,38,"Vehicle related purchase orders, invoices, delivery documents to Tunisia - October to december 2011",1,38
1147,scan1~evan~2013_06_14_15_58_17,2,31,Grand Livre 2010,1,13
1148,scan1~evan~2013_06_14_15_58_17,2,31,"Purchase orders, 2007-2011",14,31
1149,scan1~2013_06_12_16_28_28,3,25,Employee expense claim forms - January to February 2011,1,2
1150,scan1~2013_06_12_16_28_28,3,25,Employee Visas - 2007 to 2011,3,14
1151,scan1~2013_06_12_16_28_28,3,25,Employee timesheets - January to November 2011,15,25
1152,scan1~2013_06_16_17_41_13,1,122,"Communications regarding purchasing, purchase orders, invoices, shipping documents for Tunisian job - April 2006 to December 2007",1,122
